#,Ejercicio,Proveedor,Contrato,Orden,Trimestre,"Número de factura",Monto,"Fecha de erogación","Archivo de factura en PDF","Archivo de factura en XML","Fecha de validación","Área responsable de la información",Año,"Fecha de actualización",Nota,Estatus
352,2020,"Promotora de Radio de Chihuahua, S.A. de C.V.",AD057/2020,"Sin orden de compra",abril-junio,"PRC 15290","$ 562,945.68",15.06.2020,AD057-2020PROMOTORADERADIO-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
353,2020,"Comunicaciones Chihua, S.A. de C.V.",AD058/2020,"Sin orden de compra",abril-junio,"CCH 3315","$ 405,672.30",16.06.2020,AD058-2020-COMUNICACIONES_CHIHUA_S.A._DE_C.V.-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
354,2020,"Comercializadora Imation, S.A. de C.V.",AD127/2020,"Sin orden de compra",abril-junio,A-563,"$ 650,000.00",27.05.2020,AD127-2020-COMERCIALIZADORA_IMATION_S.A._DE_C.V.-1.PDF,,01.09.2020,"Unidad administrativa de comunicación social",2020,01.09.2020,,Activo
355,2020,"Comunicaciones Chihua, S.A. de C.V.",AD058/2020,"Sin orden de compra",abril-junio,"CCH 3258","$ 264,537.42",22.04.2020,AD058-2020-COMUNICACIONES_CHIHUA_S.A._DE_C.V.-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
356,2020,"Comercializadora Imation, S.A. de C.V.",AD127/2020,"Sin orden de compra",abril-junio,A-582,"$ 350,000.00",12.06.2020,AD127-2020-COMERCIALIZADORA_IMATION_S.A._DE_C.V.-2.PDF,,01.09.2020,"Unidad administrativa de comunicación social",2020,01.09.2020,,Activo
357,2020,"Comercializadora Tosgon, S.A. de C.V.",AD059/2020,"Sin orden de compra",abril-junio,TOSCHI-1173,"$ 288,000.00",19.06.2020,AD059-2020-COMERCIALIZADORA_TOSGON_S.A._DE_C.V.-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
358,2020,"Plataforma en Difusión, S.A. de C.V.",AD060/2020,"Sin orden de compra",abril-junio,PD-846,"$ 149,501.30",22.04.2020,AD060-2020PLATENDIFF2-1.PDF,,22.04.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
359,2020,"Plataforma en Difusión, S.A. de C.V.",AD060/2020,"Sin orden de compra",abril-junio,PD-898,"$ 220,498.70",15.06.2020,AD060-2020PLATENDIFF2-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
360,2020,"NOTICIERO CHIHUAHUA DIGITAL",AD069/2020,"Sin orden de compra",abril-junio,F2E8,"$ 161,472.00",16.06.2020,AD069-2020_MAYELAJIMENEZ-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
361,2020,"NOTICIERO CHIHUAHUA DIGITAL",AD069/2020,"Sin orden de compra",abril-junio,9E92,"$ 106,720.00",27.04.2020,AD069-2020_MAYELAJIMENEZ-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
362,2020,"Cabafam, S.A. de C.V.",AD070/2020,"Sin orden de compra",abril-junio,"CAB 96","$ 1,107,800.00",12.06.2020,AD070-2020-CABAFAM_SA_DE_CV-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
363,2020,"Cabafam, S.A. de C.V.",AD070/2020,"Sin orden de compra",abril-junio,"CAB 85","$ 748,200.00",27.04.2020,AD070-2020-CABAFAM_SA_DE_CV-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
364,2020,"Tv Azteca, S.A.B. de C.V.",AD071/2020,"Sin orden de compra",abril-junio,EH6898,"$ 1,154,142.00",15.06.2020,AD071-2020_TVAZTECA6862-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
365,2020,"El Pueblo Familiar, S.A. de C.V.",AD128/2020,"Sin orden de compra",abril-junio,368,"$ 100,000.00",16.06.2020,AD0128-2020_ELPUEBLOPANTALLA-1.PDF,,01.09.2020,"Unidad administrativa de comunicación social",2020,01.09.2020,,Activo
366,2020,"Tv Azteca, S.A.B. de C.V.",AD071/2020,"Sin orden de compra",abril-junio,EH6862,"$ 765,600.00",04.05.2020,AD071-2020TVAZTECA6862-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
367,2020,"El Pueblo Familiar, S.A. de C.V.",AD128/2020,"Sin orden de compra",abril-junio,363,"$ 80,000.00",14.05.2020,AD0128-2020ELPUEBLOPANTALLA-2.PDF,,01.09.2020,"Unidad administrativa de comunicación social",2020,01.09.2020,,Activo
368,2020,"Unidad Corporativa de Televisión, S.A. de C.V.",AD072/2020,"Sin orden de compra",abril-junio,16,"$ 2,322,900.00",15.06.2020,AD072-2020_UNIDADCORPTV-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
369,2020,"Unidad Corporativa de Televisión, S.A. de C.V.",AD072/2020,"Sin orden de compra",abril-junio,08,"$ 1,548,600.00",27.04.2020,AD072-2020_UNIDADCORPTV-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
370,2020,"Televisora de Occidente, S.A. de C.V.",AD073/2020,"Sin orden de compra",abril-junio,GF-35944,"$ 287,100.00",05.06.2020,AD073-2020_TELEVISORADELOCCIDENTE.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
371,2020,"Televisora de Occidente, S.A. de C.V.",AD073/2020,"Sin orden de compra",abril-junio,GF-35980,"$ 352,286.00",11.06.2020,AD073-2020_TELEVISORADELOCCIDENTE-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
372,2020,"Televisora de Occidente, S.A. de C.V.",AD073/2020,"Sin orden de compra",abril-junio,GF-35855,"$ 1,054,416.00",15.05.2020,AD073-2020_TELEVISORADEOCCIDENTE-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
373,2020,"Televisora de Occidente, S.A. de C.V.",AD073/2020,"Sin orden de compra",abril-junio,GF-36001,"$ 827,809.80",12.06.2020,AD073-2020_TELEVISORADEOCCIDENTE-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
374,2020,"""Expectativa Noticias""",AD074/2020,"Sin orden de compra",abril-junio,4,"$ 117,450.00",15.06.2020,AD074-2020_VICTORHUGOVALLES-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
375,2020,"""Expectativa Noticias""",AD074/2020,"Sin orden de compra",abril-junio,"Hugo Valles 03","$ 121,800.00",13.05.2020,5f57f0b742306_AD074-2020_VICTORHUGOVALLES-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
376,2020,"Multimedios, S.A. de C.V.",AD075/2020,"Sin orden de compra",abril-junio,"MYA 85189","$ 1,112,559.00",16.06.2020,AD075-2020MULTIMEDIOSTV-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
377,2020,"Multimedios, S.A. de C.V.",AD075/2020,"Sin orden de compra",abril-junio,"MYA 84554","$ 743,415.00",14.05.2020,AD075-2020MULTIMEDIOSTV-2.PDF,,14.05.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
378,2020,"""No le cambie""",AD099/2020,"Sin orden de compra",abril-junio,EF6A,"$ 246,999.99",16.06.2020,,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
379,2020,"""No le cambie""",AD099/2020,"Sin orden de compra",abril-junio,745,"$ 153,000.00",14.05.2020,AD099-2020_JUANENRIQUELOPEZ-2.PDF,,07.09.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
380,2020,"La Ventana del Juicio.mx",AD100/2020,"Sin orden de compra",abril-junio,267,"$ 60,887.99",16.06.2020,AD100-2020_ESTEBANSALMON-1.PDF,,07.09.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
381,2020,"La Ventana del Juicio.mx",AD100/2020,"Sin orden de compra",abril-junio,266,"$ 50,112.00",29.04.2020,AD100-2020_ESTEBANSALMON-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
382,2020,"Imagen Radio Comercial, S.A. de C.V.",AD101/2020,"Sin orden de compra",julio-septiembre,"IRCRF 458","$ 516,345.00",15.06.2020,AD101-2020_IMAGENRADIO-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
383,2020,"Imagen Radio Comercial, S.A. de C.V.",AD101/2020,"Sin orden de compra",abril-junio,"IRCRF 447","$ 343,650.00",14.05.2020,AD101-2020_IMAGENRADIO-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
384,2020,"""Plan de vuelo"", Radio 102.5 FM",AD102/2020,"Sin orden de compra",abril-junio,A-83,"$ 104,400.00",15.06.2020,AD102-2020_RUBENMALDONADO-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
385,2020,"""Plan de vuelo"", Radio 102.5 FM",AD102/2020,"Sin orden de compra",abril-junio,A-63,"$ 69,600.00",27.04.2020,AD102-2020_RUBENMALDONADO-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
386,2020,"SUEÑOS y REALIDADES",AD103/2020,"Sin orden de compra",abril-junio,"PED ONT 03","$ 46,799.99",24.06.2020,AD103-2020_PEDROONTIVEROS.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
387,2020,"Cazonci Editores, S.A. de C.V.",AD104/2020,"Sin orden de compra",abril-junio,2252,"$ 144,000.00",14.05.2020,5f58fa692baa5_AD103-2020_PEDROONTIVEROS.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
388,2020,"Editorial E Imagen Publica, S.A. de C.V.",AD105/2020,"Sin orden de compra",abril-junio,2308,"$ 130,890.00",16.06.2020,AD105-2020-EDITORIAL_E_IMAGEN_PUBLICA_S.A._DE_C.V.-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
389,2020,"Editorial E Imagen Publica, S.A. de C.V.",AD105/2020,"Sin orden de compra",abril-junio,2283,"$ 81,200.00",13.05.2020,AD105-2020-EDITORIAL_E_IMAGEN_PUBLICA_S.A._DE_C.V.-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
390,2020,"Cia. Periodística El Sol de Chihuahua, S.A. de C.V.",AD106/2020,"Sin orden de compra",abril-junio,APAB000011618,"$ 3,899,999.99",15.06.2020,AD106-2020_HERALDOIMPRESO-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
391,2020,"Cia. Periodística El Sol de Chihuahua, S.A. de C.V.",AD106/2020,"Sin orden de compra",abril-junio,APAB000011598,"$ 2,600,000.00",27.04.2020,AD106-2020_HERALDOIMPRESO-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
392,2020,"Radio Juarense, S.A. de C.V.",AD107/2020,"Sin orden de compra",abril-junio,A-4958,"$ 83,984.00",15.06.2020,,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
393,2020,"Radio Juarense, S.A. de C.V.",AD107/2020,"Sin orden de compra",abril-junio,A-4921,"$ 83,984.00",14.05.2020,,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
394,2020,"Publicaciones del Chuviscar, S.A. de C.V.",AD108/2020,"Sin orden de compra",abril-junio,PDCR/60093,"$ 1,999,999.00",17.06.2020,AD108-2020-PUBLICACIONES_DEL_CHUVISCAR_S.A._DE_C.V.-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
395,2020,"Publicaciones del Chuviscar, S.A. de C.V.",AD108/2020,"Sin orden de compra",abril-junio,PDCR/59718,"$ 2,000,000.00",29.04.2020,AD108-2020-PUBLICACIONES_DEL_CHUVISCAR_S.A._DE_C.V.-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
396,2020,"Merboca, S.A. de C.V.",AD109/2020,"Sin orden de compra",abril-junio,496,"$ 226,920.00",15.06.2020,AD109-2020_MERBOCA488-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
397,2020,"Merboca, S.A. de C.V.",AD109/2020,"Sin orden de compra",abril-junio,488,"$ 134,999.99",27.04.2020,AD109-2020_MERBOCA488-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
398,2020,www.lajiribilla.com.mx,AD076/2020,"Sin orden de compra",abril-junio,A11,"$ 83,999.99",15.06.2020,,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
399,2020,www.lajiribilla.com.mx,AD076/2020,"Sin orden de compra",abril-junio,A10,"$ 60,000.01",30.04.2020,AD076-2020-AURORA_MONTERDE_FERNANDEZ-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
400,2020,elresumen.net,AD077/2020,"Sin orden de compra",abril-junio,251,"$ 40,200.00",19.06.2020,AD077-2020_JUANMANUELBARRIENTOS-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
401,2020,elresumen.net,AD077/2020,"Sin orden de compra",abril-junio,246,"$ 17,400.00",04.05.2020,AD077-2020_JUANMANUELBARRIENTOS-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
402,2020,"Imprenta Siglo XXV, S.A. de C.V.",AD078/2020,"Sin orden de compra",abril-junio,A908,"$ 3,105,273.60",13.05.2020,AD078-2020_IMPRENTASIGLOXXV908.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
403,2020,www.noticiaschihuahua.mx,AD079/2020,"Sin orden de compra",abril-junio,82FA,"$ 185,600.00",15.06.2020,AD079-2020_SAMUELSINALOA-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
404,2020,www.noticiaschihuahua.mx,AD079/2020,"Sin orden de compra",abril-junio,1405,"$ 92,800.00",27.04.2020,AD079-2020_SAMUELSINALOA-2.PDF,,27.04.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
405,2020,WWW.ADRIANARUIZ.COM.MX,AD080/2020,"Sin orden de compra",abril-junio,68F6,"$ 215,000.00",17.06.2020,AD080-2020_RODRIGOMALDONADO-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
406,2020,WWW.ADRIANARUIZ.COM.MX,AD080/2020,"Sin orden de compra",abril-junio,EA7D,"$ 145,000.00",27.04.2020,AD080-2020_RODRIGOMALDONADO-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
407,2020,"Publicaciones del Chuviscar, S.A. de C.V.",AD082/2020,"Sin orden de compra",abril-junio,PDCR/60098,"$ 658,400.00",17.06.2020,AD082-2020-PUBLICACIONES_DEL_CHUVISCAR_S.A._DE_C.V.-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
408,2020,"Publicaciones del Chuviscar, S.A. de C.V.",AD082/2020,"Sin orden de compra",abril-junio,PDCR/59719,"$ 591,600.00",29.04.2020,AD082-2020-PUBLICACIONES_DEL_CHUVISCAR_S.A._DE_C.V.-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
409,2020,"El Pueblo Familiar, S.A. de C.V.",AD083/2020,"Sin orden de compra",abril-junio,"ELP 367","$ 136,000.00",15.06.2020,AD083-2020_ELPUEBLODIGITAL_362-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
410,2020,"El Pueblo Familiar, S.A. de C.V.",AD083/2020,"Sin orden de compra",abril-junio,362,"$ 80,000.00",27.04.2020,AD083-2020_ELPUEBLODIGITAL_362-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
411,2020,www.lavisiondechihuahua.com,AD084/2020,"Sin orden de compra",abril-junio,"LF 4","$ 136,320.00",15.06.2020,AD084-2020_LUISCASTANEDA_4-3-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
412,2020,www.lavisiondechihuahua.com,AD084/2020,"Sin orden de compra",abril-junio,"LF 3","$ 55,680.00",12.05.2020,,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
413,2020,www.todoespolitica.com.mx,AD085/2020,"Sin orden de compra",abril-junio,11,"$ 235,712.00",11.06.2020,AD085-2020-DANIEL_ABRAHAM_PRIETO_NEVAREZ-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
414,2020,"Periódicos Digitales de Chihuahua, S.A. de C.V.",AD086/2020,"Sin orden de compra",abril-junio,2020,"$ 77,465.08",18.06.2020,AD086-2020_PERIODICOSDIGITALESCHIHUAHUANOTICIAS-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
415,2020,"Periódicos Digitales de Chihuahua, S.A. de C.V.",AD086/2020,"Sin orden de compra",abril-junio,B56B,"$ 47,334.91",30.04.2020,AD086-2020_PERIODICOSDIGITALESCHIHUAHUANOTICIAS-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
416,2020,"Periodismo Referente, S. de R.L. de C.V.",AD087/2020,"Sin orden de compra",abril-junio,0325,"$ 220,390.00",16.06.2020,AD087-2020_REFERENTE-00321-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.06.2020,,Activo
417,2020,"Periodismo Referente, S. de R.L. de C.V.",AD087/2020,"Sin orden de compra",abril-junio,"PR 321","$ 139,200.00",06.05.2020,AD087-2020_REFERENTE-00321-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
418,2020,"Omnia Comunicaciones, S. de R.L. de C.V.",AD089/2020,"Sin orden de compra",abril-junio,"A 665","$ 98,000.00",15.06.2020,AD089-2020_OMNIAA_648-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
419,2020,"Omnia Comunicaciones, S. de R.L. de C.V.",AD089/2020,"Sin orden de compra",abril-junio,"A 648","$ 49,000.00",27.04.2020,AD089-2020_OMNIAA_648-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
420,2020,"Porlalibre, S.A. de C.V.",AD091/2020,"Sin orden de compra",abril-junio,-38,"$ 232,000.00",02.06.2020,AD091-2020_PORLALIBREF2-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
421,2020,"Porlalibre, S.A. de C.V.",AD091/2020,"Sin orden de compra",abril-junio,-41,"$ 46,400.00",18.06.2020,AD091-2020_PORLALIBREF2-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
422,2020,"Fénix Comunicaciones, S.A. de C.V.",AD093/2020,"Sin orden de compra",abril-junio,9658,"$ 120,000.00",12.06.2020,AD093-2020_FENIXCOMUNICACIONES.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
423,2020,"Cia. Periodística El Sol de Chihuahua, S.A. de C.V.",AD094/2020,"Sin orden de compra",abril-junio,AXAB000231362,"$ 603,200.00",27.04.2020,AD094-2020_HERALDODIGITAL-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
424,2020,"Cia. Periodística El Sol de Chihuahua, S.A. de C.V.",AD094/2020,"Sin orden de compra",abril-junio,AXAB000232032,"$ 886,800.00",15.06.2020,AD094-2020HERALDODIGITAL-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
425,2020,"Nueva Línea Comunicación, S.C.",AD096/2020,"Sin orden de compra",abril-junio,"NLC 365","$ 111,079.28",16.06.2020,AD096-2020_NUEVALINEACOM-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
426,2020,"Nueva Línea Comunicación, S.C.",AD096/2020,"Sin orden de compra",abril-junio,"NLC 357","$ 78,717.60",29.04.2020,AD096-2020_NUEVALINEACOM-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
427,2020,"Radio América de México, S.A. de C.V.",AD098/2020,"Sin orden de compra",abril-junio,"AC 5000639","$ 100,966.40",18.06.2020,AD098-2020_RADIOAMERICA-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
428,2020,"Radio América de México, S.A. de C.V.",AD098/2020,"Sin orden de compra",abril-junio,"AC 5000632","$ 232,969.00",03.06.2020,AD098-2020_RADIOAMERICA-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
429,2020,"Programa CONTRASTE",AD088/2020,"Sin orden de compra",abril-junio,42,"$ 108,000.00",15.06.2020,AD088-2020-ANGELICA_DELGADO_CANO-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
430,2020,"Programa CONTRASTE",AD088/2020,"Sin orden de compra",abril-junio,20,"$ 83,520.00",27.04.2020,5f59233b91bd0_AD088-2020-ANGELICA_DELGADO_CANO-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
431,2020,www.circulorojo.com.mx,AD090/2020,"Sin orden de compra",abril-junio,"A 231","$ 141,760.00",15.06.2020,AD090-2020_MARIAANDREAMEDINA-1.PDF,,07.09.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
432,2020,www.circulorojo.com.mx,AD090/2020,"Sin orden de compra",abril-junio,"A 228","$ 74,240.00",27.04.2020,AD090-2020_MARIAANDREAMEDINA-2.PDF,,27.04.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
433,2020,alinstante.com.mx,AD092/2020,"Sin orden de compra",abril-junio,5,"$ 209,728.00",15.06.2020,AD092-2020_JESUSEVARGAS.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
434,2020,alcontacto.com.mx,AD095/2020,"Sin orden de compra",abril-junio,D28D,"$ 174,000.00",15.06.2020,AD095-2020_FATIMADOZAL-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
435,2020,alcontacto.com.mx,AD095/2020,"Sin orden de compra",abril-junio,F7F6,"$ 104,000.00",28.04.2020,AD095-2020_FATIMADOZAL-2.PDF,,07.09.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
436,2020,"ASERTO RADIO",AD097/2020,"Sin orden de compra",abril-junio,344,"$ 73,599.98",15.06.2020,AD097-2020_LUISJAVIERVALERO-1.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
437,2020,"ASERTO RADIO",AD097/2020,"Sin orden de compra",abril-junio,339,"$ 46,399.98",27.04.2020,AD097-2020_LUISJAVIERVALERO-2.PDF,,30.06.2020,"Unidad Administrativa de la Coordinación de Comunicación Social",2020,07.09.2020,,Activo
438,2018,"María Cristina Sánchez Manzano",AD011/18,"Sin orden de compra",enero-marzo,127-,"$ 74,999.28",27.03.2018,1_2018-1.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
439,2018,"María Cristina Sánchez Manzano",AD011/18,"Sin orden de compra",enero-marzo,128,"$ 99,999.04",26.03.2018,1_2018-2.PDF,,22.09.2020,"Unidad administrativa de comunicación social ",0,22.09.2020,,Activo
440,2019,"Nora Angélica de la Rosa Martínez",AD106/19,"Sin orden de compra",abril-junio,fe89,"$ 87,500.01",22.04.2019,NORA-1.PDF,,06.07.2020,Chihuahua,2019,06.07.2020,,Activo
441,2018,"María Cristina Sánchez Manzano",AD011/18,"Sin orden de compra",enero-marzo,129,"$ 49,999.52",26.03.2018,5f6a9e785c19b_1_2018-4.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
442,2018,"Nora Angélica de la Rosa Martínez",AD034/2018,"Sin orden de compra",abril-junio,851B,"$ 40,800.00",17.04.2018,5f6a9e9245dc1_1_2018-5.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
443,2019,"Nora Angélica de la Rosa Martínez",AD106/19,"Sin orden de compra",abril-junio,0930,"$ 27,500.00",21.05.2019,NORA-2.PDF,,06.07.2020,Chihuahua,2019,06.07.2020,,Activo
444,2018,"Nora Angélica de la Rosa Martínez",AD034/2018,"Sin orden de compra",abril-junio,CE2E,"$ 40,800.00",17.04.2018,5f6a9ea64a2d3_1_2018-6.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
445,2018,"Nora Angélica de la Rosa Martínez",AD034/2018,"Sin orden de compra",abril-junio,537b,"$ 40,800.00",17.04.2018,5f6a9ebdd135b_1_2018-7.PDF,,22.09.2020,"Unidad administrativa de comunicación social ",0,22.09.2020,,Activo
446,2019,"Tolk MX, S. de R.L. de C.V.",AD122/19,"Sin orden de compra",abril-junio,1195,"$ 606,750.00",14.05.2019,TOLK-1.PDF,,06.07.2020,Chihuahua,2019,06.07.2020,,Activo
447,2018,"Televisora de Occidente, S.A. de C.V.",AD048/18,"Sin orden de compra",enero-marzo,GF-30749,"$ 393,675.00",27.03.2018,5f6a9edd62735_1_2018-8.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
448,2019,"Tolk MX, S. de R.L. de C.V.",AD122/19,"Sin orden de compra",abril-junio,1229,"$ 242,700.00",11.06.2019,TOLK-2.PDF,,06.07.2020,Chihuahua,2019,06.07.2020,,Activo
